127.0.0.1 - - [11/Jan/2017:10:23:35 +0530] "GET / HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 200 319
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 200 3580
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 200 2667
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 200 2719
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 200 2715
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 200 5363
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 200 2234
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 200 2888
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 200 2185
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 200 1513
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 200 2504
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:46 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 200 2212
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:47 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 200 7868
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:48 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:48 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:48 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:48 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:48 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:51 +0530] "GET /CollaborationFrontEnd/c_blog/blog.html HTTP/1.1" 200 2254
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:52 +0530] "GET /CollaborationFrontEnd/user/login.html HTTP/1.1" 200 4018
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:06:52 +0530] "GET /CollaborationFrontEnd/js/classie.js HTTP/1.1" 200 1915
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:07 +0530] "GET /CollaborationBack/users/supriga HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:19 +0530] "GET /CollaborationBack/users/supriga HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:19 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:19 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:19 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:19 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:21 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:23 +0530] "GET /CollaborationFrontEnd/c_blog/createBlog.html HTTP/1.1" 200 1763
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:07:23 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:10:16 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 6535
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:10:16 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:18:57 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:18:57 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:18:57 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:18:57 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:18:58 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 200 2888
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:00 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:05 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:07 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:10 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:12 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:13 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:14 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:14 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:17 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 200 10459
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 200 3580
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 200 2376
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 200 5363
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 200 2715
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 200 2719
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 200 319
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 200 2667
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 200 2212
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 200 2504
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 200 2234
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 200 1513
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 200 2888
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:43 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 200 2185
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:44 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 200 7868
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:44 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:44 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:44 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:44 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:44 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:47 +0530] "GET /CollaborationFrontEnd/c_blog/blog.html HTTP/1.1" 200 2254
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:48 +0530] "GET /CollaborationFrontEnd/user/login.html HTTP/1.1" 200 4018
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:48 +0530] "GET /CollaborationFrontEnd/js/classie.js HTTP/1.1" 200 1915
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:58 +0530] "GET /CollaborationBack/users/supriga HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:58 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:58 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:58 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:19:58 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:20:00 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:20:01 +0530] "GET /CollaborationFrontEnd/c_blog/createBlog.html HTTP/1.1" 200 1784
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:20:01 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 358
0:0:0:0:0:0:0:1 - - [11/Jan/2017:12:20:12 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 6535
